Rotation_X,Rotation_Y,Rotation_Z,Position_X,Rotation_Q1,Rotation_Q2,Rotation_Q3,Position_Y,Velocity_X,Velocity_Y,Velocity_Z,Position_Z,Bias1,Bias2,Bias3,Bias4,Threat_Type,Attack_Severity
-0.82507,-0.36133,0.12718,4368669.6414,-0.32563,0.55982,0.53775,1412501.80574,-1.986,4.994,1.63,4660031.08181,0.0,0.0,0.0,0.0,Normal,None
0.2251,0.48015,0.38276,4460048.22047,-0.67985,0.94132,0.02013,1443070.49848,2.983,3.423,-2.597,4657530.37798,0.0,0.0,0.0,0.0,Normal,None
0.1332,0.6895,0.29697,4617665.1283,-0.72804,-0.52529,0.5902,1420051.99207,0.964,-3.771,0.821,4629840.69464,0.0,0.0,0.0,0.0,Normal,None
-0.20708,-0.59027,0.69352,4568881.91488,0.00535,0.71754,-0.88207,1449206.06877,3.177,-3.13,-1.675,4626519.42079,0.0,0.0,0.0,0.0,Normal,None
-0.00572,-0.79127,-0.61416,4714275.13452,-0.04185,-0.12369,-0.65941,1423487.76692,-2.217,0.547,4.058,4669387.39025,0.0,0.0,0.0,0.0,Normal,None
-0.77893,-0.6914,-0.39742,4063144.55023,-0.99523,-0.91605,0.1699,1420884.02313,-1.934,0.091,-3.392,4660871.43544,0.0,0.0,0.0,0.0,Normal,None
-0.99641,-0.9284,-0.78373,4605070.96025,0.33763,-0.76546,0.95552,1497374.95142,4.769,3.731,-0.154,4607062.05445,0.0,0.0,0.0,0.0,Normal,None
-0.34447,-0.93885,0.3399,4541420.16912,0.74945,0.16762,-0.01792,1453062.02029,0.671,0.215,-2.459,4653172.22571,0.0,0.0,0.0,0.0,Normal,None
-0.92168,-0.50275,0.8513,4307215.22131,-0.82756,-0.27869,-0.62385,1496956.30049,4.108,3.239,-2.467,4602961.26764,0.0,0.0,0.0,0.0,Normal,None
-0.16336,-0.24243,0.36785,4482411.72007,0.91222,-0.88724,-0.48999,1451725.09399,-2.39,-1.204,3.252,4638681.01429,0.0,0.0,0.0,0.0,Normal,None
0.66359,0.9975,0.4837,4326434.98804,-0.08856,-0.72453,-0.31501,1484408.48713,-1.736,0.822,-3.997,4620667.83248,0.0,0.0,0.0,0.0,Normal,None
-0.5933,-0.89623,0.07788,4515478.6908,0.78541,-0.39792,-0.05129,1496626.21746,3.208,0.431,0.089,4656191.612,0.0,0.0,0.0,0.0,Normal,None
-0.14888,0.92311,0.26037,4597998.32384,-0.76996,0.43871,-0.53756,1468468.66171,1.736,-3.515,1.328,4673591.04777,0.0,0.0,0.0,0.0,Normal,None
-0.30699,-0.01258,0.45338,4713815.95498,0.76637,-0.27357,-0.49271,1453075.3001,0.112,2.101,3.907,4629499.20603,0.0,0.0,0.0,0.0,Normal,None
0.94847,-0.47412,0.09502,4240159.98415,-0.41438,0.74668,-0.81718,1449665.96065,-0.622,3.758,1.602,4686267.88733,0.0,0.0,0.0,0.0,Normal,None
-0.48769,-0.2966,0.36412,4270041.17766,0.61232,0.54224,-0.16465,1436831.65338,-2.766,2.658,-1.068,4646335.70205,0.0,0.0,0.0,0.0,Normal,None
-0.30528,-0.04633,0.12275,4978669.18426,-0.24846,0.4524,-0.64578,1492675.36366,1.992,1.515,-4.346,4695246.24897,0.0,0.0,0.0,0.0,Normal,None
-0.35433,0.22626,-0.01127,4697677.51573,0.0455,-0.75653,0.85877,1431267.56439,4.489,1.224,2.382,4656926.28033,0.0,0.0,0.0,0.0,Normal,None
0.03417,-0.22506,-0.11114,4444873.34264,0.62071,-0.00919,-0.34905,1451248.76259,-3.131,1.917,-3.913,4641683.73524,0.0,0.0,0.0,0.0,Normal,None
-0.97151,-0.00162,0.14224,4795273.9395,0.26357,0.61908,0.53532,1487789.09478,-3.155,-2.43,-3.857,4638676.95001,0.0,0.0,0.0,0.0,Normal,None
0.77914,0.66192,0.6375,4693574.39982,0.86081,0.9482,0.04922,1454435.96691,-2.91,-1.179,2.054,4665075.43197,0.0,0.0,0.0,0.0,Normal,None
-0.98595,-0.97452,-0.29308,4387102.81785,0.06742,0.75061,0.57957,1491282.85205,3.386,4.786,-4.092,4650001.53604,0.0,0.0,0.0,0.0,Normal,None
0.44731,0.74175,-0.71794,4524900.78574,-0.20474,0.11037,-0.36596,1464318.78099,2.377,-1.786,3.524,4663299.173,0.0,0.0,0.0,0.0,Normal,None
0.85161,0.40076,-0.3836,4025012.9401,0.07698,-0.3202,0.08728,1430287.57917,1.649,3.627,1.628,4631457.53198,0.0,0.0,0.0,0.0,Normal,None
-0.97487,-0.03211,-0.81548,4621169.24808,0.9957,-0.10447,0.10324,1488445.59491,0.661,-4.904,-3.67,4662642.43092,0.0,0.0,0.0,0.0,Normal,None
0.58367,0.37275,0.71581,4233959.63446,-0.19413,-0.50741,0.21131,1404767.40081,3.016,1.093,-3.943,4617303.50637,0.0,0.0,0.0,0.0,Normal,None
-0.9864,-0.25715,0.8957,4866954.53794,0.82543,0.4322,-0.86637,1434451.03097,1.93,1.375,2.358,4662632.36899,0.0,0.0,0.0,0.0,Normal,None
0.59343,0.91094,-0.13053,4553832.93402,0.66788,0.22641,0.31043,1478078.63028,0.306,1.643,0.981,4618254.81995,0.0,0.0,0.0,0.0,Normal,None
0.96803,0.79173,0.86442,4517324.40335,-0.47835,0.96006,-0.18549,1474136.26478,3.181,3.561,-1.561,4656081.35845,0.0,0.0,0.0,0.0,Normal,None
-0.47514,0.57427,-0.7322,4451861.78551,-0.90475,0.06169,-0.20461,1442216.76872,1.351,-2.006,-4.561,4694433.04875,0.0,0.0,0.0,0.0,Normal,None
-0.20679,0.93645,0.95052,4465396.7269,0.28548,-0.22062,-0.69114,1439414.48465,-2.843,1.762,2.649,4611788.51475,0.0,0.0,0.0,0.0,Normal,None
-0.64712,-0.87744,-0.73939,4218924.624,-0.94207,0.81698,-0.67239,1468839.45649,1.193,-1.393,-0.173,4609914.06865,0.0,0.0,0.0,0.0,Normal,None
0.82824,-0.0383,-0.31223,4447808.66142,-0.99618,0.22149,-0.2842,1401558.44062,-1.746,-4.406,4.294,4630342.75341,0.0,0.0,0.0,0.0,Normal,None
0.30779,-0.53443,-0.7583,4089981.32707,0.96292,-0.60396,0.29497,1418952.55132,-1.049,0.715,1.992,4670441.91363,0.0,0.0,0.0,0.0,Normal,None
0.21613,0.00949,-0.85116,4623023.90619,-0.00696,0.74511,0.87522,1472371.18308,-1.727,3.274,2.155,4649673.14128,0.0,0.0,0.0,0.0,Normal,None
-0.74035,0.41472,-0.50409,4246385.11324,0.80167,-0.60064,0.75377,1444549.2586,-0.944,1.482,1.156,4623683.66716,0.0,0.0,0.0,0.0,Normal,None
-0.69911,-0.19358,-0.12574,4262323.32204,0.59102,0.65597,0.44977,1438824.03602,-0.82,0.871,4.605,4620375.35007,0.0,0.0,0.0,0.0,Normal,None
0.01385,0.60977,0.47148,4143753.92022,0.05448,0.56397,0.33905,1479078.28257,1.365,2.337,4.248,4615452.70962,0.0,0.0,0.0,0.0,Normal,None
-0.46058,-0.78175,-0.01864,4030626.37337,-0.08274,-0.84149,0.52914,1448480.50212,0.58,4.661,1.631,4658196.12278,0.0,0.0,0.0,0.0,Normal,None
0.83068,-0.81133,0.26714,4045920.2807,-0.15696,-0.35862,0.30746,1458206.28365,0.932,-0.202,-4.722,4691057.0578,0.0,0.0,0.0,0.0,Normal,None
-0.92169,-0.5989,0.86754,4499191.77406,0.35958,-0.13754,-0.80155,1455782.82909,1.497,-4.498,-2.544,4630897.71376,0.0,0.0,0.0,0.0,Normal,None
0.66533,0.46225,-0.32865,4889297.96813,-0.53053,-0.43728,0.87055,1414886.79798,-3.013,3.145,-4.575,4654420.24889,0.0,0.0,0.0,0.0,Normal,None
-0.99027,-0.0649,0.08565,4035050.62427,-0.57917,0.57348,-0.70679,1456989.89802,-4.857,-2.095,-1.118,4682216.88789,0.0,0.0,0.0,0.0,Normal,None
-0.33476,-0.96466,0.53778,4773750.66522,0.77377,-0.47393,-0.95249,1463043.06936,-3.438,-0.286,1.036,4691481.36091,0.0,0.0,0.0,0.0,Normal,None
0.0736,-0.70465,0.22117,4161401.28122,0.26045,-0.16575,0.57163,1480067.296,2.224,-3.934,3.839,4681978.68895,0.0,0.0,0.0,0.0,Normal,None
-0.53296,-0.47589,-0.19616,4574512.51707,-0.71741,0.37904,0.44431,1427906.99002,-2.764,0.653,-4.653,4652752.40697,0.0,0.0,0.0,0.0,Normal,None
0.40542,0.0919,0.56664,4960560.2688,0.73439,-0.88695,-0.14843,1429768.20981,0.186,4.687,-2.211,4635788.45711,0.0,0.0,0.0,0.0,Normal,None
-0.1652,0.07572,-0.84226,4864956.181,-0.91278,-0.71453,0.61783,1444295.55233,4.121,-0.005,-1.615,4610365.58899,0.0,0.0,0.0,0.0,Normal,None
-0.74833,0.80162,0.85723,4260478.04639,0.63253,-0.57685,-0.42283,1426163.71297,-2.12,-0.593,3.946,4617796.48348,0.0,0.0,0.0,0.0,Normal,None
0.16239,-0.83697,0.83146,4793766.93753,-0.15385,-0.30609,-0.28085,1412183.8952,3.793,-2.637,-0.542,4629630.89459,0.0,0.0,0.0,0.0,Normal,None
-0.74262,-0.75806,0.63005,4917174.9261,0.52234,-0.10722,-0.81807,1488561.50081,4.832,2.675,-4.825,4643948.06306,0.0,0.0,0.0,0.0,Normal,None
0.78497,-0.06365,-0.09409,4784154.11134,-0.12081,-0.26876,0.72236,1405468.29024,3.389,-0.555,-1.837,4643099.51303,0.0,0.0,0.0,0.0,Normal,None
0.77588,-0.46829,-0.41257,4806730.02104,-0.26612,0.4027,0.08498,1495375.01619,-4.16,-0.463,4.264,4604694.11075,0.0,0.0,0.0,0.0,Normal,None
-0.99984,-0.5614,-0.73836,4937920.66014,-0.65204,-0.7591,0.66043,1437244.91503,-3.778,-2.7,3.998,4642919.93712,0.0,0.0,0.0,0.0,Normal,None
0.16378,0.51231,0.90367,4078287.21561,-0.39082,0.31239,-0.1928,1450269.58187,-3.934,4.36,2.07,4699725.53386,0.0,0.0,0.0,0.0,Normal,None
0.99788,0.70929,0.28527,4289241.79182,-0.22372,-0.81703,-0.30349,1499775.3838,0.784,3.78,0.91,4680815.27176,0.0,0.0,0.0,0.0,Normal,None
-0.52324,-0.3779,-0.70526,4154333.02509,0.18764,-0.57186,-0.34219,1497117.60009,-3.13,-2.631,3.063,4642407.94545,0.0,0.0,0.0,0.0,Normal,None
0.4588,-0.71457,0.04168,4266295.90707,0.94202,-0.90009,-0.97996,1425889.17855,-1.561,0.977,0.634,4683012.48795,0.0,0.0,0.0,0.0,Normal,None
-0.02116,0.80458,0.6804,4384867.61052,0.12033,-0.34074,0.92157,1451096.90188,-4.951,0.487,2.201,4619999.52195,0.0,0.0,0.0,0.0,Normal,None
0.25765,-0.98417,0.27926,4583448.88098,-0.07429,0.32005,-0.54062,1476601.80981,-0.624,1.091,-4.204,4635913.43978,0.0,0.0,0.0,0.0,Normal,None
-0.33747,-0.94834,0.60695,4687622.9035,-0.63436,-0.57984,-0.7765,1441899.02525,0.599,0.104,3.119,4636454.36008,0.0,0.0,0.0,0.0,Normal,None
0.23025,-0.31941,0.35178,4117140.47982,0.43331,-0.32871,-0.6332,1454714.37219,-1.106,-2.026,0.078,4634404.04947,0.0,0.0,0.0,0.0,Normal,None
-0.15871,-0.28258,-0.6803,4091558.44242,-0.7531,0.18022,0.46261,1443838.97683,0.863,-2.069,-3.227,4648327.50578,0.0,0.0,0.0,0.0,Normal,None
-0.10916,0.64608,-0.61214,4113730.61813,-0.59286,-0.84544,-0.19655,1428372.20105,2.241,-2.55,-0.003,4631100.70374,0.0,0.0,0.0,0.0,Normal,None
-0.18837,0.40211,0.98181,4702855.35516,-0.5143,-0.13833,-0.94422,1466564.58621,2.731,-1.147,4.426,4697106.38143,0.0,0.0,0.0,0.0,Normal,None
-0.7961,0.65559,-0.03079,4792269.78005,-0.40949,-0.58692,0.81796,1409289.48861,-3.869,-2.818,-4.058,4662932.86676,0.0,0.0,0.0,0.0,Normal,None
0.437,-0.79551,0.41436,4979586.8315,0.56338,0.78551,-0.55328,1480228.26692,-4.791,-1.652,-0.406,4685668.41655,0.0,0.0,0.0,0.0,Normal,None
0.62208,0.93343,0.43382,4222293.17569,0.2573,-0.18103,0.86355,1471073.72817,-1.179,-0.977,-0.971,4615704.96598,0.0,0.0,0.0,0.0,Normal,None
-0.99989,0.31971,0.3272,4748855.79095,0.38363,-0.55212,-0.23946,1420904.36473,2.902,-0.338,-2.776,4608542.87259,0.0,0.0,0.0,0.0,Normal,None
0.14983,0.58927,-0.92233,4012661.26402,-0.14759,-0.67725,-0.16863,1477096.57752,4.714,2.038,3.045,4675320.80879,0.0,0.0,0.0,0.0,Normal,None
-0.68575,0.25612,-0.89522,4991132.42047,-0.94828,0.73144,0.03559,1416266.59907,-0.028,-2.024,4.978,4628983.51925,0.0,0.0,0.0,0.0,Normal,None
0.24922,0.29819,0.09092,4103275.25983,0.05115,0.3646,0.20733,1440945.84577,1.596,-1.77,2.146,4663941.85252,0.0,0.0,0.0,0.0,Normal,None
0.73259,-0.12564,-0.83,4655474.94052,-0.16204,0.5619,-0.02279,1475345.47969,0.231,4.802,-3.499,4655435.29484,0.0,0.0,0.0,0.0,Normal,None
0.17825,-0.16517,-0.29156,4019104.57413,-0.9258,-0.65486,0.74178,1434863.98663,-4.216,3.925,-4.873,4691505.24387,0.0,0.0,0.0,0.0,Normal,None
-0.06299,0.0075,0.34286,4582240.55149,-0.34735,-0.4659,0.87509,1417609.48981,2.61,-3.131,-3.272,4638338.50882,0.0,0.0,0.0,0.0,Normal,None
0.30082,-0.2547,-0.30218,4161194.96844,0.46674,0.468,0.44991,1433437.01967,4.461,-1.631,-4.14,4647975.80262,0.0,0.0,0.0,0.0,Normal,None
-0.19763,0.40524,-0.2194,4653098.6719,0.65963,0.70158,0.53124,1499762.98546,-0.539,-4.44,4.443,4699473.368,0.0,0.0,0.0,0.0,Normal,None
-0.00228,-0.91306,-0.781,4008466.87299,-0.40787,0.10888,-0.23336,1459346.64828,0.299,0.536,4.529,4665419.40953,0.0,0.0,0.0,0.0,Normal,None
0.55182,-0.01579,0.25158,4211448.59476,-0.84479,0.88178,0.73268,1440739.12796,-0.998,0.347,-3.134,4667860.28931,0.0,0.0,0.0,0.0,Normal,None
0.71849,-0.57543,0.27662,4108493.3035,0.54604,-0.65818,0.42065,1440286.84266,-2.813,3.269,-4.312,4663423.44836,0.0,0.0,0.0,0.0,Normal,None
0.49373,0.64164,0.11772,4626440.47261,-0.42346,-0.95624,0.11072,1415615.79445,-0.313,-4.174,-2.584,4614053.76934,0.0,0.0,0.0,0.0,Normal,None
0.80671,-0.22946,0.28615,4955093.21648,-0.6038,0.30437,-0.97902,1404877.5362,2.896,-2.031,1.971,4652328.16025,0.0,0.0,0.0,0.0,Normal,None
-0.02267,0.80169,0.90499,4314503.14726,-0.28178,-0.15535,0.31174,1493762.94121,4.165,2.395,-0.918,4667747.85058,0.0,0.0,0.0,0.0,Normal,None
-0.20803,-0.70111,0.7518,4599360.30435,0.72237,-0.81006,-0.59056,1431952.14126,-1.486,4.902,2.71,4666418.03884,0.0,0.0,0.0,0.0,Normal,None
-0.1297,-0.59485,0.34476,4996358.20822,0.24263,-0.45968,-0.10414,1438039.93578,1.967,-3.377,0.106,4636583.52151,0.0,0.0,0.0,0.0,Normal,None
0.5215,-0.86618,-0.22269,4711885.27011,0.65968,0.8336,-0.48789,1466586.75561,-2.203,1.98,-0.109,4697953.57345,0.0,0.0,0.0,0.0,Normal,None
-0.70357,-0.07304,-0.71419,4914284.65419,0.35506,-0.35795,0.59233,1444656.13536,2.181,2.3,1.298,4640084.93466,0.0,0.0,0.0,0.0,Normal,None
-0.68934,-0.16449,0.40775,4459657.28871,-0.96402,-0.51491,0.95944,1462663.56354,1.845,4.278,1.377,4617742.50616,0.0,0.0,0.0,0.0,Normal,None
0.86201,0.86564,0.46782,4313104.95587,0.75849,0.8977,0.84753,1400059.19785,2.268,-3.058,0.305,4643359.04126,0.0,0.0,0.0,0.0,Normal,None
-0.50616,-0.88812,0.42081,4268032.94496,0.81405,0.03675,0.17946,1454424.60431,3.632,-3.932,0.794,4655528.45159,0.0,0.0,0.0,0.0,Normal,None
-0.62601,0.12464,0.18401,4990925.21563,-0.29665,0.62142,-0.42263,1462698.36348,0.999,0.681,-2.413,4644777.20754,0.0,0.0,0.0,0.0,Normal,None
0.9643,0.08316,0.66408,4444441.46789,-0.94984,-0.38067,0.3939,1494973.74076,1.154,-1.416,1.233,4608184.36451,0.0,0.0,0.0,0.0,Normal,None
-0.30036,-0.78147,-0.01041,4164133.5368,-0.19877,-0.29398,-0.68141,1492036.81927,3.363,3.68,-0.263,4639333.97886,0.0,0.0,0.0,0.0,Normal,None
-0.34163,0.27302,0.12759,4676783.83698,-0.88378,0.19083,-0.29101,1459392.64285,-1.519,-2.923,-3.946,4652006.49282,0.0,0.0,0.0,0.0,Normal,None
0.6179,-0.38872,0.10565,4616351.27398,0.44575,0.20938,-0.26908,1469961.27122,-1.074,-2.044,2.915,4671808.84211,0.0,0.0,0.0,0.0,Normal,None
-0.06547,-0.08868,0.22978,4127269.12916,0.06667,0.68321,-0.68654,1465807.07809,-4.653,3.26,-3.249,4602347.35992,0.0,0.0,0.0,0.0,Normal,None
-0.11591,-0.98777,-0.65501,4803193.7337,0.91915,-0.499,0.86775,1459325.32828,4.116,3.743,-3.928,4614285.00219,0.0,0.0,0.0,0.0,Normal,None
-0.5884,-0.40662,-0.88392,4548294.17607,-0.74574,-0.18084,0.34389,1406458.97279,-2.872,4.829,-4.324,4630276.49983,0.0,0.0,0.0,0.0,Normal,None
0.0562,0.53938,-0.53429,4366011.95719,0.34316,0.05584,0.737,1469270.41775,-3.754,4.937,-0.121,4687581.59901,0.0,0.0,0.0,0.0,Normal,None
-0.60623,-0.44319,0.90591,4342152.35355,-0.95963,0.3441,0.77253,1450551.21191,0.442,-2.196,-3.363,4615928.97372,0.0,0.0,0.0,0.0,Normal,None
-0.64254,0.24745,0.60416,4321188.20855,-0.98044,-0.22614,-0.0709,1418941.20677,-3.665,1.446,-1.901,4692131.16611,0.0,0.0,0.0,0.0,Normal,None
0.26753,-0.03418,0.97547,4084613.63178,0.33169,-0.78147,0.4404,1458565.70602,3.553,0.557,2.848,4670171.6424,0.0,0.0,0.0,0.0,Normal,None
0.14689,-0.6305,-0.50615,4226430.93553,0.22162,0.07226,-0.21924,1405334.25989,-0.98,3.268,-3.475,4625551.94987,0.0,0.0,0.0,0.0,Normal,None
-0.57991,-0.49102,-0.8531,4875662.98677,-0.04602,0.16638,0.85999,1478175.40259,4.382,4.141,-2.308,4690368.99103,0.0,0.0,0.0,0.0,Normal,None
-0.94406,0.26921,-0.54294,4094821.21098,-0.69534,-0.31916,0.67656,1473000.31507,1.734,2.153,-0.278,4652050.48652,0.0,0.0,0.0,0.0,Normal,None
0.04282,0.79522,-0.97456,4235480.91623,-0.57026,-0.01468,-0.28963,1464139.2802,-4.93,1.849,3.849,4675899.17916,0.0,0.0,0.0,0.0,Normal,None
-0.80284,-0.10829,-0.17997,4788736.13979,-0.59593,-0.41243,-0.73229,1465845.7928,3.868,2.724,-4.021,4667153.38125,0.0,0.0,0.0,0.0,Normal,None
0.27618,-0.35449,-0.95595,4753567.69145,0.55594,0.89865,0.20236,1486109.64332,4.664,4.115,-1.845,4658140.66755,0.0,0.0,0.0,0.0,Normal,None
-0.43377,-0.96578,0.24673,4359821.5269,0.37616,0.13457,0.3654,1481059.2844,-4.907,4.308,-3.79,4659576.18793,0.0,0.0,0.0,0.0,Normal,None
0.18857,0.35602,-0.58908,4786429.10701,-0.93033,0.55166,0.33172,1485335.63037,3.968,-0.852,1.402,4608691.94793,0.0,0.0,0.0,0.0,Normal,None
0.35992,-0.36494,0.36846,4559515.11239,-0.93798,-0.6735,0.6616,1421415.12297,1.597,4.195,-0.832,4671357.23855,0.0,0.0,0.0,0.0,Normal,None
0.29804,0.00494,0.95157,4968043.61841,-0.07338,-0.97918,0.57394,1447058.41476,-1.136,0.476,2.937,4612398.76397,0.0,0.0,0.0,0.0,Normal,None
-0.46597,0.55943,0.72032,4252040.97819,-0.06422,0.56579,0.65637,1454098.734,3.297,-1.801,0.836,4607576.55609,0.0,0.0,0.0,0.0,Normal,None
-0.21636,0.91451,0.86946,4177177.55779,0.6767,-0.59934,0.40488,1438474.06484,2.753,-0.115,-2.331,4699255.19223,0.0,0.0,0.0,0.0,Normal,None
-0.24464,-0.1499,0.88953,4850657.16302,-0.87773,-0.2081,-0.91014,1441519.87355,1.033,-4.663,-3.436,4636341.75917,0.0,0.0,0.0,0.0,Normal,None
-0.59216,0.81798,0.40066,4313360.60435,0.61492,-0.21202,-0.46326,1477527.73048,-0.6,2.579,-0.14,4698445.01297,0.0,0.0,0.0,0.0,Normal,None
0.65393,0.50866,0.92059,4534204.35601,0.27923,0.96101,0.3825,1480960.84889,-2.555,-4.221,0.029,4686059.19149,0.0,0.0,0.0,0.0,Normal,None
-0.55567,-0.69862,-0.60155,4468736.47576,0.63073,-0.63856,0.44252,1472863.67802,1.915,1.07,0.876,4655876.24409,0.0,0.0,0.0,0.0,Normal,None
-0.26087,0.56345,-0.00515,4178144.8699,-0.84426,-0.1738,0.90549,1466657.44994,0.181,4.808,4.937,4683580.77522,0.0,0.0,0.0,0.0,Normal,None
0.46971,-0.91404,-0.59524,4532838.91766,-0.76737,0.23852,0.83002,1410762.31155,4.953,-3.328,1.14,4668824.735,0.0,0.0,0.0,0.0,Normal,None
-0.12749,-0.222,-0.71234,4661346.97764,-0.63252,-0.78221,-0.84495,1447054.41799,1.776,-2.826,-4.076,4655690.05795,0.0,0.0,0.0,0.0,Normal,None
-0.25381,-0.24884,-0.62485,4420553.50151,-0.43793,-0.89765,-0.81566,1458187.76423,3.183,0.046,2.191,4631289.60464,0.0,0.0,0.0,0.0,Normal,None
-0.12039,0.16121,0.4614,4128152.2784,0.99405,-0.2619,-0.17483,1414647.05767,4.624,-4.636,4.638,4607033.37856,0.0,0.0,0.0,0.0,Normal,None
0.65628,0.50735,0.1057,4164576.62748,0.06577,0.09203,-0.07195,1456139.86389,3.177,-1.756,-4.606,4679906.5673,0.0,0.0,0.0,0.0,Normal,None
0.23471,0.13013,-0.48008,4455863.93958,0.99966,0.97729,-0.37053,1429568.46799,0.043,2.103,2.381,4681084.77809,0.0,0.0,0.0,0.0,Normal,None
0.85684,0.93082,-0.69573,4196575.30381,0.02692,0.33655,0.65351,1460233.53462,-4.198,-4.45,4.812,4601960.0793,0.0,0.0,0.0,0.0,Normal,None
0.89695,0.5458,0.41636,4973092.60512,0.53352,0.25034,-0.08533,1467466.84596,-2.698,-1.725,4.41,4661195.20808,0.0,0.0,0.0,0.0,Normal,None
0.68203,-0.2379,0.56763,4999705.37924,-0.13997,-0.74575,-0.89504,1454686.9167,2.129,-2.368,3.327,4642317.21354,0.0,0.0,0.0,0.0,Normal,None
0.80917,0.29611,0.86153,4452482.3264,-0.66287,-0.048,0.30816,1475804.87602,-3.057,4.471,-2.834,4633875.04712,0.0,0.0,0.0,0.0,Normal,None
-0.36798,0.8896,-0.79137,4086327.93116,0.27892,-0.8981,-0.77024,1450057.79548,2.547,2.189,3.116,4631403.34581,0.0,0.0,0.0,0.0,Normal,None
-0.59311,0.46471,-0.86483,4520773.24587,-0.70027,-0.27639,-0.82813,1493413.9632,4.482,-0.884,0.333,4686185.36552,0.0,0.0,0.0,0.0,Normal,None
-0.37824,0.63449,0.41603,4599398.48974,-0.99089,0.37332,0.73375,1427441.24419,-4.621,0.274,3.172,4606217.08352,0.0,0.0,0.0,0.0,Normal,None
0.99569,0.64158,-0.2383,4739768.89983,-0.78455,0.7547,0.03426,1402883.68391,2.575,-1.876,-4.303,4634933.3808,0.0,0.0,0.0,0.0,Normal,None
0.84481,-0.92013,0.50028,4832564.65877,-0.65848,0.10009,0.90687,1447266.44148,0.057,-0.545,-1.154,4676622.91522,0.0,0.0,0.0,0.0,Normal,None
-0.4639,0.24942,-0.24256,4548136.17558,0.41829,-0.60831,-0.62085,1479689.51338,3.678,4.769,1.466,4603653.53904,0.0,0.0,0.0,0.0,Normal,None
0.74104,0.53933,0.70067,4975734.83609,-0.24065,-0.553,-0.20623,1459547.49624,2.057,3.907,-4.286,4690328.52551,0.0,0.0,0.0,0.0,Normal,None
-0.93667,-0.09083,0.00814,4167061.17678,-0.4815,0.50716,-0.53125,1414885.9718,3.916,-2.244,4.013,4641501.74992,0.0,0.0,0.0,0.0,Normal,None
-0.3425,0.58036,-0.14218,4673175.19456,-0.516,0.32575,0.54495,1402362.16239,-4.409,2.041,-1.131,4695196.03176,0.0,0.0,0.0,0.0,Normal,None
0.91153,-0.83996,0.4655,4131942.98342,0.61824,-0.11499,0.41932,1475785.42484,-2.982,-4.66,2.76,4678798.11129,0.0,0.0,0.0,0.0,Normal,None
-0.89193,0.96836,-0.17491,4377709.21962,-0.44427,-0.70756,-0.18128,1495595.09506,1.518,-0.731,-1.253,4642423.35251,0.0,0.0,0.0,0.0,Normal,None
-0.24515,-0.58497,-0.50742,4958222.5971,0.86562,-0.97816,-0.55745,1451582.80608,3.305,-1.731,3.888,4614602.91798,0.0,0.0,0.0,0.0,Normal,None
-0.38524,-0.39193,0.61581,4426473.69436,-0.90087,0.10816,-0.03388,1448990.51522,0.238,1.258,-3.027,4680829.87862,0.0,0.0,0.0,0.0,Normal,None
0.43856,0.09976,-0.36691,4172910.27356,0.70433,-0.6252,0.75548,1482553.70402,0.862,-3.466,1.315,4698419.84987,0.0,0.0,0.0,0.0,Normal,None
0.31341,-0.60633,0.85114,4492438.88634,0.45759,0.81993,-0.104,1487692.76128,-0.067,4.168,1.335,4664530.6768,0.0,0.0,0.0,0.0,Normal,None
0.05391,-0.86788,0.69417,4909509.86393,-0.20702,-0.31765,0.73258,1459804.30223,1.673,-2.882,-3.608,4693347.81425,0.0,0.0,0.0,0.0,Normal,None
0.00607,-0.54306,-0.84594,4262342.34244,-0.47233,0.92151,-0.31196,1479704.31027,1.904,-2.92,2.433,4664476.6254,0.0,0.0,0.0,0.0,Normal,None
-0.88782,-0.10981,0.16564,4906871.4219,0.29145,0.36473,0.49539,1438004.5028,3.021,-2.445,2.563,4650203.37351,0.0,0.0,0.0,0.0,Normal,None
-0.56779,0.64733,-0.75215,4179397.67491,0.83655,0.9094,-0.46797,1409013.85972,-2.704,-4.614,3.008,4616505.14384,0.0,0.0,0.0,0.0,Normal,None
-0.91566,0.63946,-0.62142,4880898.78494,-0.53868,-0.47833,0.23335,1478695.16176,2.533,4.874,4.638,4628746.56403,0.0,0.0,0.0,0.0,Normal,None
-0.37546,-0.55802,-0.49833,4008911.25274,-0.13957,0.76008,0.06752,1414413.25766,4.043,1.951,-2.167,4682725.69317,0.0,0.0,0.0,0.0,Normal,None
-0.12417,-0.11254,0.21642,4279616.59963,-0.27494,0.52694,-0.72035,1426959.15753,1.899,3.882,-3.15,4696175.35895,0.0,0.0,0.0,0.0,Normal,None
-0.80758,0.44116,0.7139,4075426.59866,0.75398,-0.85071,0.34244,1493541.71055,2.751,4.538,-4.425,4676728.85538,0.0,0.0,0.0,0.0,Normal,None
-0.43695,0.71561,-0.10248,4910149.90807,0.8927,-0.94621,-0.11789,1493108.76703,-1.986,0.042,-3.516,4678042.76258,0.0,0.0,0.0,0.0,Normal,None
-0.54694,-0.1092,0.27969,4379820.15462,0.16454,0.89727,0.70832,1418985.49521,3.739,1.689,1.618,4603785.18805,0.0,0.0,0.0,0.0,Normal,None
0.87347,-0.25732,-0.73628,4743867.03049,0.55312,-0.95575,-0.41508,1471888.46371,4.636,-0.273,1.754,4604650.2269,0.0,0.0,0.0,0.0,Normal,None
