Latitude,Longitude,Speed,Heading,Acceleration_X,Acceleration_Y,Acceleration_Z,Gyroscope_X,Gyroscope_Y,Gyroscope_Z,Yaw_Rate,Threat_Type,Attack_Severity
37.228943,-121.935785,9.73,217.81,0.053,-2.593,-0.224,-0.09842,-0.05991,-0.04633,1.3,Normal,None
37.501913,-121.282917,25.08,63.51,-1.15,2.291,0.524,0.02018,-0.01594,0.02043,4.78,Normal,None
37.667188,-121.179786,14.09,60.72,-2.731,-1.078,-0.65,-0.06256,-0.06548,0.04096,-2.25,Normal,None
37.525508,-121.15041,14.27,11.44,-1.327,-1.663,-0.072,0.04076,0.0611,0.00479,3.45,Normal,None
37.40896,-121.739923,6.2,172.37,-2.614,-0.335,-0.093,0.04905,-0.0441,-0.03254,3.21,Normal,None
37.847041,-121.552317,6.57,27.27,-1.396,1.565,-0.245,-0.01501,-0.06142,0.01728,3.11,Normal,None
37.416422,-121.787022,5.25,83.7,2.43,1.952,-0.382,-0.02272,-0.00963,0.07146,4.32,Normal,None
37.942981,-121.339207,18.06,228.59,1.772,-0.508,-0.742,0.04678,0.00652,0.04651,1.22,Normal,None
37.547072,-121.576229,1.91,276.75,-2.55,-1.264,0.496,0.06835,-0.04157,0.09998,1.26,Normal,None
37.60791,-121.211684,24.57,337.55,-0.908,-1.467,-0.771,0.02803,0.0667,0.03803,1.54,Normal,None
37.29169,-121.694049,28.99,83.91,-1.227,2.889,0.126,-0.04371,-0.01821,-0.02563,-3.87,Normal,None
37.490759,-121.351286,22.28,226.94,0.452,0.659,0.748,-0.02773,0.02045,0.00259,-1.79,Normal,None
37.162016,-121.377956,5.96,281.94,-2.51,-1.524,-0.883,-0.02986,0.02924,0.0144,2.75,Normal,None
37.569564,-121.035224,2.61,218.27,1.179,-1.403,0.234,0.00544,-0.09786,-0.00502,2.86,Normal,None
37.283943,-121.093707,25.73,126.91,-0.422,1.236,-0.003,0.02002,0.05503,0.08018,3.33,Normal,None
37.43763,-121.979406,13.48,94.64,0.921,0.686,0.019,0.07747,0.04355,-0.01235,-2.74,Normal,None
37.658638,-121.452275,29.54,60.93,1.821,-0.834,-0.215,-0.0476,-0.05786,-0.06874,2.96,Normal,None
37.553028,-121.655818,11.43,199.56,-0.737,0.446,0.018,0.03055,0.09281,0.03615,-1.44,Normal,None
37.142621,-121.211041,4.46,15.31,-0.214,1.044,0.394,-0.04256,-0.03457,-0.01777,2.42,Normal,None
37.517085,-121.402313,26.6,275.12,-0.531,2.569,-0.367,0.09502,0.03217,-0.05404,-2.82,Normal,None
37.743678,-121.809552,27.33,31.38,-1.391,-0.672,0.094,0.05591,-0.08148,0.04923,-3.4,Normal,None
37.791999,-121.088491,16.01,292.38,2.959,0.444,-0.775,-0.04499,0.08243,-0.08046,3.46,Normal,None
37.480146,-121.512805,29.52,147.22,2.306,-2.158,-0.585,-0.00933,-0.00972,0.0486,-3.91,Normal,None
37.524331,-121.018558,4.1,283.47,2.974,1.059,-0.006,0.03071,0.00728,0.04545,-2.82,Normal,None
37.031991,-121.86567,6.36,176.9,0.306,-2.32,0.151,0.03189,-0.01225,0.05754,3.41,Normal,None
37.093265,-121.022693,23.46,61.77,-2.108,-2.31,-0.677,0.08155,-0.08791,0.02087,3.4,Normal,None
37.031549,-121.285555,13.44,143.18,0.901,0.039,0.804,0.03186,0.08772,-0.01116,-2.17,Normal,None
37.497264,-121.31572,8.43,15.61,0.386,-0.199,0.565,-0.02381,0.09191,0.05752,-0.12,Normal,None
37.908395,-121.955795,4.11,160.39,-2.877,2.895,0.501,0.08291,-0.00779,0.07614,1.61,Normal,None
37.468244,-121.835356,12.68,202.19,-2.278,-0.337,0.172,0.06824,-0.07503,-0.08788,-3.81,Normal,None
37.791101,-121.005042,7.93,308.72,-1.698,-0.7,0.066,0.00336,0.0802,0.05535,-3.11,Normal,None
37.753939,-121.753335,2.18,77.24,-1.568,2.923,0.354,-0.09751,0.06702,0.03599,0.79,Normal,None
37.838961,-121.290944,25.74,350.28,-0.069,-2.02,-0.774,-0.04835,0.03566,0.06728,1.95,Normal,None
37.111083,-121.106478,24.87,320.84,1.3,-1.768,-0.418,-0.03185,-0.08593,-0.03466,1.95,Normal,None
37.726786,-121.182404,15.05,286.96,-2.795,-2.912,0.104,0.00686,-0.04312,0.02931,-1.05,Normal,None
37.260625,-121.162198,8.19,62.68,-0.289,2.781,-0.715,-0.09783,0.03373,0.09425,-4.44,Normal,None
37.602632,-121.509646,29.27,163.09,-1.571,1.515,-0.312,0.09813,0.0558,0.08902,-2.7,Normal,None
37.863954,-121.506616,24.86,17.64,1.234,-1.258,0.649,0.01935,-0.04568,-0.03512,-1.42,Normal,None
37.60296,-121.335243,1.72,266.19,1.794,-0.564,-0.061,0.07981,-0.01549,0.08078,-1.12,Normal,None
37.250235,-121.502022,23.72,131.39,-2.378,-0.042,-0.695,-0.07826,0.02161,-0.02085,4.27,Normal,None
37.648224,-121.906781,7.28,278.64,1.861,-0.198,-0.225,0.09758,0.02503,-0.01822,2.08,Normal,None
37.830199,-121.704803,27.53,349.66,-1.337,-1.421,0.913,0.07749,0.01204,0.09285,-4.54,Normal,None
37.784347,-121.23759,17.97,234.56,-1.647,1.897,-0.795,0.00778,-0.01059,-0.0808,4.85,Normal,None
37.446319,-121.206904,19.29,328.83,-2.386,-0.747,0.211,0.06197,0.05711,0.03843,0.73,Normal,None
37.877178,-121.654162,29.35,94.56,2.968,-1.799,0.14,0.06333,0.08355,-0.01836,3.59,Normal,None
37.164324,-121.483114,4.26,135.55,0.707,-2.875,0.284,-0.00062,0.08572,0.05193,-3.6,Normal,None
37.455948,-121.54913,19.79,232.95,2.575,0.476,-0.609,0.04669,0.03558,-0.02344,-3.03,Normal,None
37.159475,-121.007428,20.07,168.49,2.364,2.598,0.371,0.08055,0.03083,0.02394,-4.39,Normal,None
37.105079,-121.566002,26.56,286.0,2.618,1.051,0.233,0.01754,-0.0256,-0.01923,-4.69,Normal,None
37.894323,-121.034598,18.88,256.18,1.622,-1.211,0.412,0.09293,-0.07418,-0.02888,-1.03,Normal,None
37.631502,-121.575719,29.68,201.73,-2.726,0.588,0.191,-0.08824,0.09794,0.0341,-2.5,Normal,None
37.664848,-121.457237,24.66,356.46,-0.493,-0.765,0.284,0.09685,0.07765,0.09394,4.91,Normal,None
37.101871,-121.605119,26.35,96.48,2.352,2.08,0.932,-0.09356,-0.09737,0.01402,-4.12,Normal,None
37.87996,-121.410755,20.87,12.12,0.326,-0.848,0.334,-0.06755,-0.06657,0.05231,0.26,Normal,None
37.155762,-121.367433,24.37,25.9,0.436,0.623,0.896,-0.04043,0.01167,0.09959,1.18,Normal,None
37.113491,-121.655813,13.33,113.64,0.414,-0.151,0.927,0.00085,-0.0784,-0.0616,-4.56,Normal,None
37.710221,-121.221806,3.62,284.63,-0.787,2.32,0.005,-0.0008,-0.09536,0.06853,2.52,Normal,None
37.547359,-121.202804,25.53,191.78,-0.095,-0.4,-0.641,-0.05241,0.04053,0.01448,-3.69,Normal,None
37.565068,-121.976516,13.63,174.26,1.477,-0.363,0.976,-0.07258,-0.02417,-0.07805,2.22,Normal,None
37.634581,-121.482648,9.33,237.36,0.435,-0.77,-0.952,-0.02618,0.00391,0.09424,-4.52,Normal,None
37.742407,-121.78059,3.25,309.38,2.944,-2.871,-0.539,0.0238,0.08459,-0.07017,3.7,Normal,None
37.12423,-121.604189,9.48,214.78,-0.798,-2.282,-0.318,-0.05884,0.07967,-0.06989,-3.28,Normal,None
37.591764,-121.875018,6.21,323.69,-1.559,-0.861,0.243,-0.07029,0.07929,-0.02054,-1.42,Normal,None
37.599144,-121.412979,1.53,97.19,-1.539,2.07,-0.946,-0.0166,-0.03279,-0.00301,-1.15,Normal,None
37.28181,-121.908758,0.91,276.81,0.67,-0.691,0.947,-0.08572,0.017,-0.04318,3.0,Normal,None
37.630782,-121.056445,24.51,333.39,2.304,0.026,-0.152,-0.0419,-0.07404,0.04425,-4.81,Normal,None
37.13812,-121.491841,28.13,1.2,2.531,-2.773,-0.878,-0.03953,0.06939,-0.06432,-4.72,Normal,None
37.037776,-121.797208,25.44,189.43,0.641,-2.594,-0.104,-0.03867,0.03942,-0.00799,-4.72,Normal,None
37.036454,-121.541413,2.34,99.23,0.053,-2.535,0.202,-0.07069,0.0073,-0.03216,2.98,Normal,None
37.593387,-121.702905,10.98,251.87,2.476,-1.257,-0.09,0.07481,0.00252,-0.00532,-0.46,Normal,None
37.42701,-121.008386,24.74,253.6,-0.054,1.405,0.491,0.0118,-0.00535,0.02852,2.02,Normal,None
37.594603,-121.335847,22.62,116.18,-2.764,-1.314,-0.036,0.0224,-0.09607,0.07869,-1.03,Normal,None
37.671469,-121.184346,1.7,256.95,2.547,1.692,-0.269,-0.03382,-0.07121,0.0264,-0.94,Normal,None
37.327442,-121.594338,18.13,179.24,-0.993,-1.547,0.459,0.03701,-0.02917,-0.03614,-4.26,Normal,None
37.257972,-121.324276,6.1,91.82,2.449,2.917,-0.068,-0.07219,0.06319,-0.07685,1.63,Normal,None
37.57228,-121.792155,20.9,176.71,2.143,2.064,0.939,0.02436,-0.00757,0.01589,-3.18,Normal,None
37.213335,-121.315029,7.22,143.35,0.004,-2.878,0.495,0.02903,0.01004,-0.02609,-4.6,Normal,None
37.323178,-121.629919,8.22,80.61,2.683,2.389,0.353,0.01771,0.03857,-0.06477,0.66,Normal,None
37.252071,-121.365245,26.17,167.3,-2.255,1.089,0.192,-0.01308,-0.02897,0.04319,-1.55,Normal,None
37.676523,-121.070632,1.63,287.35,-0.899,1.918,0.526,0.00123,0.09946,-0.06036,-2.72,Normal,None
37.946075,-121.976,27.28,5.8,-0.921,-2.821,-0.846,-0.05978,-0.09784,-0.04029,-4.5,Normal,None
37.660697,-121.550148,17.77,300.71,-0.193,2.344,0.296,-0.07654,-0.08279,0.08317,0.13,Normal,None
37.073556,-121.555791,25.59,339.7,-1.64,-2.879,-0.87,0.03759,0.04332,0.0308,2.19,Normal,None
37.302754,-121.648238,16.12,318.49,-2.06,1.479,-0.094,0.06272,0.00026,1e-05,-0.22,Normal,None
37.259306,-121.499536,12.12,286.28,1.889,-2.186,0.846,0.04095,0.05085,-0.06308,2.69,Normal,None
37.159448,-121.768055,18.69,76.95,-2.771,0.996,-0.077,0.05579,-0.0666,0.02723,2.87,Normal,None
37.887401,-121.389293,27.69,136.26,-0.507,1.549,0.286,0.00527,0.03619,-0.06699,4.32,Normal,None
37.636116,-121.338273,10.31,212.81,-0.669,-1.399,0.288,0.01777,0.01822,0.02578,-0.36,Normal,None
37.468754,-121.213931,8.35,212.48,0.934,-2.511,-0.236,0.04882,-0.09639,-0.03963,2.99,Normal,None
37.518067,-121.56183,7.42,255.78,0.158,-1.239,0.681,-0.05791,-0.00539,0.02029,0.46,Normal,None
37.317058,-121.472663,25.65,252.87,0.383,0.195,0.64,-0.00725,0.09664,-0.00687,2.58,Normal,None
37.545342,-121.479484,24.38,260.8,0.849,-2.68,0.218,0.08318,0.02383,-0.05101,0.29,Normal,None
37.699697,-121.374084,9.03,122.97,-0.155,-2.008,0.683,-0.01233,-0.08083,0.00459,-3.51,Normal,None
37.294777,-121.581045,1.36,325.43,0.586,-1.061,-0.955,0.06116,-0.02735,-0.0682,-1.08,Normal,None
37.85031,-121.849494,29.83,351.84,-2.346,-1.354,0.154,0.0319,0.04778,0.07378,-1.39,Normal,None
37.087505,-121.774662,0.38,6.69,2.78,2.778,-0.101,-0.07688,-0.04853,-0.03887,-2.24,Normal,None
37.998819,-121.171386,17.85,127.83,-0.089,-1.879,-0.455,0.00963,-0.09821,-0.09789,1.8,Normal,None
37.858395,-121.044882,16.59,211.63,-0.46,0.302,-0.979,-0.01522,0.00943,-0.03695,4.54,Normal,None
37.168954,-121.841954,1.8,267.2,-1.501,0.68,-0.266,-0.05887,0.01852,0.04794,1.45,Normal,None
37.620876,-121.762885,13.58,153.49,-1.562,-1.285,-0.904,-0.0974,0.02724,0.05984,4.1,Normal,None
37.45232,-121.839407,25.59,71.81,1.254,-0.678,0.122,-0.08296,0.04248,-0.00793,-3.36,Normal,None
37.738935,-121.885099,22.62,123.17,1.915,-0.833,-0.457,0.07881,0.08946,0.09751,3.53,Normal,None
37.394573,-121.619443,23.03,77.77,0.06,-2.193,0.709,-0.00071,-0.0047,0.04637,-4.92,Normal,None
37.243997,-121.873787,24.76,331.63,2.037,-0.994,-0.625,0.05352,-0.00481,-0.07356,-3.06,Normal,None
37.025791,-121.930839,14.85,257.84,-0.583,2.238,-0.896,-0.05748,0.03761,0.03673,-4.08,Normal,None
37.365055,-121.25073,19.99,301.84,2.721,-0.92,0.513,-0.07879,0.00345,0.01518,-3.65,Normal,None
37.399191,-121.58872,16.48,61.24,1.275,-0.461,0.431,-0.09058,-0.04325,-0.05485,3.25,Normal,None
37.627239,-121.64693,4.6,23.32,2.084,1.318,-0.321,-0.00528,-0.01685,-0.05792,-1.74,Normal,None
37.525587,-121.166033,17.98,180.89,1.57,0.916,0.711,-0.0207,-0.05369,0.06557,-2.42,Normal,None
37.396102,-121.481561,9.62,242.0,-0.178,-0.096,0.43,-0.00425,-0.07611,-0.06081,0.11,Normal,None
37.129293,-121.581838,27.25,352.1,-0.282,0.576,-0.14,0.09396,0.04889,-0.06091,-2.45,Normal,None
37.101607,-121.15881,18.17,253.22,1.68,2.626,0.683,0.0554,-0.01248,0.06796,3.69,Normal,None
37.710357,-121.436447,2.27,272.36,0.808,1.869,0.722,0.09872,0.03896,-0.0989,2.77,Normal,None
37.436706,-121.13991,9.37,126.3,-2.193,2.844,-0.139,0.03916,0.01552,0.07136,0.32,Normal,None
37.181974,-121.439942,14.6,193.16,0.367,1.671,0.445,0.01984,-0.04712,0.08487,0.79,Normal,None
37.250205,-121.000156,25.8,192.22,-0.656,-1.737,-0.803,-0.04315,-0.07584,0.06123,-1.32,Normal,None
37.084264,-121.907671,11.7,1.45,2.953,2.772,-0.18,-0.01802,-0.06646,0.05707,4.35,Normal,None
37.506633,-121.834036,10.02,202.43,1.966,1.254,-0.256,-0.00042,-0.08228,-0.05984,4.11,Normal,None
37.697664,-121.880747,7.92,355.93,0.587,0.534,0.566,0.03115,0.03524,0.0356,1.33,Normal,None
37.396581,-121.317629,21.67,182.38,-2.126,-1.832,-0.55,0.01495,-0.03118,-0.08511,-4.46,Normal,None
37.28814,-121.762713,9.55,319.77,-1.271,-2.186,0.345,-0.03378,0.0862,0.0799,1.26,Normal,None
37.922326,-121.247235,14.39,265.19,-0.255,1.073,-0.192,0.00965,0.00298,-0.09134,0.08,Normal,None
37.613712,-121.927596,22.98,213.1,-1.492,-1.281,-0.285,-0.06328,0.02088,0.02691,2.69,Normal,None
37.323292,-121.264665,16.87,204.99,-1.62,2.515,-0.36,-0.02679,0.06444,-0.08503,-3.81,Normal,None
37.972635,-121.590725,4.33,142.12,1.537,2.988,0.786,-0.08795,-0.01237,0.08326,-3.13,Normal,None
37.570988,-121.486757,12.06,48.29,-1.661,2.837,0.516,0.07451,-0.02213,-0.012,-1.45,Normal,None
37.608778,-121.351869,5.93,25.44,1.874,-1.934,-0.408,0.01311,0.00747,-0.02919,0.31,Normal,None
37.765388,-121.506009,4.66,333.11,-0.15,2.412,0.004,0.06038,0.01006,0.05912,-2.45,Normal,None
37.802451,-121.914465,7.8,299.9,-1.108,-1.467,-0.935,0.09525,0.05261,0.01637,0.77,Normal,None
37.910829,-121.589329,2.95,286.22,-1.966,1.422,0.077,-0.01071,-0.09596,-0.07012,-4.29,Normal,None
37.905582,-121.9921,7.99,175.54,2.246,-2.403,0.55,-0.00782,0.02479,0.05079,0.37,Normal,None
37.176029,-121.39294,13.05,304.37,2.947,2.876,-0.753,-0.00546,-0.07282,-0.03196,-1.74,Normal,None
37.159424,-121.686301,16.11,72.84,-1.741,-1.142,-0.381,0.03726,-0.0603,0.03432,4.2,Normal,None
37.858411,-121.948074,25.12,67.78,-2.317,2.029,-0.859,-0.06235,-0.00716,-0.02736,3.07,Normal,None
37.706759,-121.848753,15.83,119.89,-0.205,-1.855,-0.934,0.04746,-0.08026,0.04339,3.93,Normal,None
37.509706,-121.607921,27.84,105.42,1.016,0.325,0.114,-0.08255,-0.03325,0.03676,-3.38,Normal,None
37.766139,-121.397031,20.4,219.81,0.995,1.673,0.259,0.06556,0.09626,0.04859,0.72,Normal,None
37.034618,-121.795322,16.6,255.65,0.643,0.872,-0.051,0.02729,0.07315,0.0964,-2.45,Normal,None
37.274479,-121.962811,10.36,260.44,-2.396,-1.189,0.524,-0.01637,0.0193,0.0612,2.79,Normal,None
37.851927,-121.613118,7.02,242.88,1.384,-2.036,0.639,0.03387,-0.07633,0.07871,-3.71,Normal,None
37.262483,-121.028333,25.48,314.43,0.731,-1.967,-0.483,0.07114,-0.09927,0.07893,-3.81,Normal,None
37.813356,-121.622478,19.85,14.77,-1.972,1.643,-0.046,0.03005,-0.05098,-0.01556,4.69,Normal,None
37.25928,-121.223067,5.74,69.82,2.503,-0.48,-0.202,0.07266,0.0251,-0.08602,3.07,Normal,None
37.640851,-121.480435,0.47,171.94,2.872,-0.414,-0.094,-0.06286,-0.05584,-0.00809,3.35,Normal,None
37.645977,-121.928904,13.08,34.6,0.099,-2.955,-0.577,0.04641,0.0915,0.05262,-1.77,Normal,None
37.69291,-121.159946,18.06,167.04,-1.318,2.958,0.645,0.0194,0.0725,0.03032,0.79,Normal,None
37.534446,-121.225322,23.51,282.31,-0.262,2.515,-0.925,0.01011,0.00032,0.09405,-2.75,Normal,None
37.937707,-121.043551,17.69,64.89,2.753,-2.699,0.84,-0.07006,-0.04726,-0.02854,-0.53,Normal,None
37.295482,-121.665995,26.94,218.44,-1.754,1.919,0.213,0.02543,-0.07537,0.02573,4.15,Normal,None
37.964893,-121.59075,28.64,148.66,-1.133,-2.721,-0.966,-0.09505,0.04077,0.05614,-1.68,Normal,None
37.443884,-121.295616,21.44,80.63,2.266,-1.932,0.108,0.02169,-0.02471,-0.01701,2.32,Normal,None
37.183423,-121.623809,23.81,0.53,-2.434,0.091,-0.141,0.02313,0.05896,0.04293,2.23,Normal,None
37.319724,-121.530736,1.52,343.77,-1.481,-2.278,-0.499,-0.02463,-0.03641,0.02822,0.43,Normal,None
37.667255,-121.022596,9.15,219.99,0.586,0.495,-0.269,-0.06356,-0.04113,0.01255,0.77,Normal,None
37.282116,-121.068555,5.54,321.23,1.505,-2.915,-0.505,0.07917,0.0918,-0.04321,-3.04,Normal,None
37.41964,-121.894372,13.65,210.53,-0.804,1.547,-0.464,-0.05425,-0.00817,-0.05995,-3.0,Normal,None
37.401734,-121.536563,12.66,18.17,1.677,-0.584,-0.515,0.00891,-0.00697,-0.05768,-2.5,Normal,None
37.954966,-121.406941,13.82,250.18,-2.428,2.263,-0.872,-0.04883,-0.00463,0.09315,-1.98,Normal,None
37.250376,-121.92195,23.93,279.8,1.347,1.211,-0.02,-0.00612,0.01015,0.08785,-3.48,Normal,None
37.166224,-121.976037,26.35,161.21,-0.2,2.75,0.634,-0.00311,0.09049,0.0356,-3.52,Normal,None
37.075661,-121.498627,6.26,172.43,2.118,-0.637,0.932,0.07328,-0.07803,0.09204,-4.45,Normal,None
37.213135,-121.444389,2.95,141.19,-2.015,-1.703,0.183,0.07093,-0.01335,-0.02245,3.17,Normal,None
37.702103,-121.934143,4.23,88.31,-1.914,-1.632,0.442,-0.04513,0.09129,-0.08621,-2.18,Normal,None
37.301069,-121.298723,20.1,36.62,0.414,-2.245,-0.659,-0.06353,0.01291,0.03346,0.54,Normal,None
37.610568,-121.798982,3.16,79.73,-2.019,-0.404,-0.701,0.07288,-0.09876,0.01172,-2.33,Normal,None
37.021246,-121.65483,13.21,12.81,2.391,2.255,0.61,-0.09049,0.0994,0.02296,-1.19,Normal,None
37.030676,-121.142396,14.66,17.06,0.137,0.252,0.048,-0.05704,0.03648,0.03595,-3.84,Normal,None
37.640824,-121.194442,4.2,354.09,-0.839,-2.937,0.161,-0.0234,0.08925,-0.01402,-0.5,Normal,None
37.049404,-121.212368,18.69,155.44,2.084,-1.964,0.592,-0.08819,0.0054,0.06028,-1.87,Normal,None
37.358922,-121.059885,24.43,197.44,-2.481,-0.215,0.246,-0.01108,-0.03883,0.08033,-3.72,Normal,None
37.035423,-121.622836,24.53,116.58,-0.118,0.453,-0.367,-0.04373,-0.02889,0.09662,-0.27,Normal,None
37.224467,-121.747625,23.72,189.45,-0.072,-1.816,-0.871,-0.0632,0.01096,0.08638,3.52,Normal,None
37.98338,-121.125364,20.04,177.71,2.271,0.377,0.469,0.01037,-0.07358,-0.0667,3.83,Normal,None
37.198615,-121.575905,12.98,61.69,1.283,-0.507,0.517,-0.01517,0.0975,0.02124,4.22,Normal,None
37.256242,-121.699358,29.98,124.04,-1.766,1.665,0.925,0.05527,-0.06091,-0.07519,-3.55,Normal,None
37.06219,-121.004953,17.97,81.35,-1.02,2.607,0.588,0.04927,0.05974,-0.06765,-2.65,Normal,None
37.866027,-121.68587,29.18,54.09,2.563,-2.769,0.657,0.0532,-0.0648,0.07528,-0.18,Normal,None
37.476556,-121.273523,7.08,163.97,-2.307,0.831,0.673,0.0931,-0.03516,-0.02266,2.11,Normal,None
37.759322,-121.756464,21.98,54.65,1.769,1.398,-0.63,0.07617,0.03665,-0.04023,4.55,Normal,None
37.095097,-121.477466,24.76,179.58,0.153,-1.298,-0.42,-0.03438,-0.00949,-0.01425,-2.06,Normal,None
37.273462,-121.575787,25.01,261.99,2.227,2.56,0.575,-0.07569,-0.0508,-0.02605,-2.11,Normal,None
37.12855,-121.966456,29.44,248.32,-1.852,0.776,0.536,-0.06597,-0.08803,-0.0406,4.25,Normal,None
37.911035,-121.249324,19.12,7.18,-2.001,1.177,0.6,-0.07092,-0.06623,-0.03472,2.81,Normal,None
37.190087,-121.186066,13.28,91.93,-2.902,-1.125,-0.766,-0.0197,-0.04767,-0.03201,0.74,Normal,None
37.784385,-121.718276,7.24,199.93,1.17,2.598,0.977,-0.03743,0.08354,-0.01098,-0.26,Normal,None
37.53846,-121.695159,23.19,94.75,-2.573,-1.026,-0.218,-0.05122,-0.03598,-0.03072,-0.56,Normal,None
37.433669,-121.965951,28.44,356.31,1.143,-0.786,0.394,0.07804,-0.07674,0.06537,-3.4,Normal,None
37.596304,-121.719265,26.61,307.75,2.693,2.076,0.275,0.07837,0.04531,0.00214,-0.5,Normal,None
37.950903,-121.569222,8.91,14.46,2.621,-2.872,-0.045,0.08259,0.01889,-0.08012,0.52,Normal,None
37.903364,-121.553573,3.63,33.79,-0.84,-2.294,-0.467,-0.09228,0.06023,0.07565,-1.93,Normal,None
37.59994,-121.81775,15.45,259.27,-2.382,0.575,0.427,0.01435,-0.08594,0.00977,0.56,Normal,None
37.00332,-121.89524,12.36,37.71,-2.381,-1.295,-0.861,-0.00267,0.03199,-0.02786,4.56,Normal,None
37.958526,-121.307215,29.68,89.81,-0.131,-0.346,0.378,-0.07323,0.07949,-0.06497,3.06,Normal,None
37.783731,-121.059324,22.4,59.67,-1.092,-2.394,-0.712,0.07229,0.04197,-0.02482,-4.54,Normal,None
37.900805,-121.782427,13.05,159.54,-1.127,1.757,-0.615,0.04712,0.05644,-0.02813,1.73,Normal,None
37.790452,-121.195029,7.45,104.04,-0.344,-0.028,-0.224,0.06482,-0.07072,0.02279,-3.95,Normal,None
37.713961,-121.445635,29.51,32.82,-1.476,1.234,0.539,-0.09599,-0.06581,-0.05018,4.55,Normal,None
37.357399,-121.182853,13.57,31.09,-1.0,-1.693,0.034,0.01741,0.03567,-0.052,3.21,Normal,None
37.595272,-121.569682,13.76,354.58,0.975,-2.787,-0.3,-0.08609,0.05284,-0.06529,0.14,Normal,None
37.743242,-121.687363,9.88,163.24,-2.873,-2.543,0.234,0.00293,-0.03259,0.074,-0.41,Normal,None
37.7355,-121.302946,5.79,159.85,-2.637,2.868,0.42,-0.06364,-0.03368,0.05935,-4.37,Normal,None
37.951596,-121.246926,21.1,74.47,1.634,-1.829,-0.841,-0.09955,-0.01962,-0.02969,-0.26,Normal,None
37.286332,-121.015218,4.25,335.81,-2.563,-1.245,-0.285,-0.03696,-0.02176,0.02875,3.62,Normal,None
37.573048,-121.70528,20.66,181.9,2.711,-1.817,0.851,0.07101,-0.0887,-0.03464,-2.27,Normal,None
37.449861,-121.13432,4.21,53.21,1.093,1.6,0.612,-0.01138,0.04221,0.05587,-0.47,Normal,None
37.936108,-121.685461,0.54,238.3,1.244,-2.17,-0.32,0.02094,0.05728,0.06453,-3.22,Normal,None
37.192377,-121.347808,12.18,192.97,-0.975,-1.256,-0.173,-0.07591,-0.08164,0.09896,-2.95,Normal,None
37.64287,-121.935101,16.97,269.79,-0.847,-2.434,0.94,0.06851,0.01992,0.0048,1.63,Normal,None
37.662476,-121.494696,9.22,101.17,-0.481,0.723,0.637,0.05876,-0.01042,0.00935,-0.68,Normal,None
37.086466,-121.321747,29.26,31.59,0.161,-2.133,-0.394,-0.04287,-0.0588,0.02272,-2.86,Normal,None
37.807812,-121.63437,9.44,12.42,-1.281,0.93,0.93,0.04921,-0.0299,-0.05145,1.07,Normal,None
37.925695,-121.101257,20.8,293.23,0.115,2.642,-0.473,-0.07448,0.04629,-0.08303,-2.94,Normal,None
37.052883,-121.595044,24.2,65.62,-1.604,-1.241,-0.246,0.03893,0.08937,0.04931,-3.25,Normal,None
37.680209,-121.841526,26.47,42.89,0.106,2.139,0.1,-0.08698,-0.01855,-0.02715,-1.85,Normal,None
37.691008,-121.141801,10.6,220.27,-0.771,1.958,-0.967,-0.07574,-0.03992,0.01142,0.97,Normal,None
37.960948,-121.973782,9.89,256.01,1.519,-2.712,-0.774,-0.09524,-0.08783,-0.0603,-1.88,Normal,None
37.214609,-121.577743,4.61,216.56,-0.923,0.903,-0.787,-0.08907,0.0652,0.02473,-4.73,Normal,None
37.523469,-121.547101,27.41,85.19,2.186,-2.254,-0.443,-0.01667,-0.01694,-0.0975,4.91,Normal,None
37.89074,-121.976133,3.43,342.84,0.286,-0.046,0.698,-0.03998,-0.02606,0.0528,-3.99,Normal,None
37.633618,-121.392367,4.16,239.39,2.139,-1.616,0.188,-0.05046,-0.03245,-0.04751,2.66,Normal,None
37.826237,-121.385772,25.79,274.63,1.155,-2.431,-0.339,0.01659,-0.0007,0.02738,-4.82,Normal,None
37.012147,-121.338365,15.66,55.99,-1.929,0.975,0.045,0.06235,-0.07825,-0.03468,-4.01,Normal,None
37.287429,-121.794781,0.83,152.11,0.084,1.911,-0.656,0.01726,-0.09919,-0.08054,2.26,Normal,None
37.60535,-121.512281,17.46,105.89,2.47,1.113,0.346,-0.07804,-0.02041,-0.05014,-3.43,Normal,None
37.952637,-121.412325,9.96,349.97,2.009,-1.587,0.422,-0.00728,0.0172,0.04792,1.22,Normal,None
37.950976,-121.69433,15.39,207.2,-0.125,0.508,0.284,0.02446,-0.03363,0.08933,0.29,Normal,None
37.859398,-121.535291,7.37,150.22,1.958,0.647,-0.623,-0.02426,-0.0014,0.01321,-2.88,Normal,None
37.565861,-121.563908,22.35,78.24,-1.305,-1.443,-0.037,-0.08366,-0.06393,0.0092,-2.42,Normal,None
37.425953,-121.148633,12.83,250.78,2.646,-2.113,0.474,0.09942,0.06862,0.02246,-3.33,Normal,None
37.755765,-121.301526,16.28,148.7,-1.576,-1.553,0.032,-0.0284,0.082,0.02211,-2.51,Normal,None
37.567038,-121.829694,22.26,212.07,-0.935,-2.253,0.232,0.06435,-0.07793,0.0455,1.0,Normal,None
37.537195,-121.089223,8.65,218.77,-2.688,-1.655,-0.069,-0.02739,-0.04538,0.04863,3.48,Normal,None
37.493486,-121.321453,19.96,111.11,-1.154,2.638,-0.811,-0.06569,0.02602,-0.00558,-3.14,Normal,None
